gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4172789773,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,ade6e9a4-df30-433e-bbec-b366a8902cc0,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea montis-sacri,,SPECIES,Coffea montis-sacri A.P.Davis,Coffea montis-sacri,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895558,2895558.0,PRESERVED_SPECIMEN,COLO,V,02885895,,,,CC_BY_4_0,,,,,2024-09-08T18:47:28.067Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4172789772,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,9d1d328e-1fc8-4a10-b8d7-3cea8b747e42,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea montis-sacri,,SPECIES,Coffea montis-sacri A.P.Davis,Coffea montis-sacri,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895558,2895558.0,PRESERVED_SPECIMEN,COLO,V,02885861,,,,CC_BY_4_0,,,,,2024-09-08T18:47:28.556Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4172789771,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,9373e90f-4740-4758-b50c-be6fbb1eec8f,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea kianjavatensis,,SPECIES,Coffea kianjavatensis J.-F.Leroy,Coffea kianjavatensis,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895559,2895559.0,PRESERVED_SPECIMEN,COLO,V,02885788,,,,CC_BY_4_0,,,,,2024-09-08T18:47:28.516Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4172789770,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,4589294f-35d8-437d-ae8f-99fb3031e308,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea kianjavatensis,,SPECIES,Coffea kianjavatensis J.-F.Leroy,Coffea kianjavatensis,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895559,2895559.0,PRESERVED_SPECIMEN,COLO,V,02885754,,,,CC_BY_4_0,,,,,2024-09-08T18:47:28.750Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4172789769,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,9d3af32c-8937-497f-b460-2a1f4aa40e00,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea commersoniana,,SPECIES,Coffea commersoniana (Baill.) A.Chev.,Coffea commersoniana,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895459,2895459.0,PRESERVED_SPECIMEN,COLO,V,02885671,,,,CC_BY_4_0,,,,,2024-09-08T18:47:28.556Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4172788768,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,6b29e31e-ce8c-4add-8361-41ab2e0d0dfb,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea montis-sacri,,SPECIES,Coffea montis-sacri A.P.Davis,Coffea montis-sacri,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895558,2895558.0,PRESERVED_SPECIMEN,COLO,V,02885903,,,,CC_BY_4_0,,,,,2024-09-08T18:47:29.422Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4172788767,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,6119a885-56a0-48a3-bfb9-195ea1b0c208,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea kianjavatensis,,SPECIES,Coffea kianjavatensis J.-F.Leroy,Coffea kianjavatensis,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895559,2895559.0,PRESERVED_SPECIMEN,COLO,V,02885796,,,,CC_BY_4_0,,,,,2024-09-08T18:47:29.022Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4172788766,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,2acec41c-53d2-4b02-8b0c-998bd4b23880,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea kianjavatensis,,SPECIES,Coffea kianjavatensis J.-F.Leroy,Coffea kianjavatensis,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895559,2895559.0,PRESERVED_SPECIMEN,COLO,V,02885762,,,,CC_BY_4_0,,,,,2024-09-08T18:47:28.869Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4172788765,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,46872e8f-3a09-4194-b9db-3e927075061d,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea commersoniana,,SPECIES,Coffea commersoniana (Baill.) A.Chev.,Coffea commersoniana,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895459,2895459.0,PRESERVED_SPECIMEN,COLO,V,02885689,,,,CC_BY_4_0,,,,,2024-09-08T18:47:28.974Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4172788764,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,014ab01b-9b6e-45fc-bd57-85bcbfd79b73,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea commersoniana,,SPECIES,Coffea commersoniana (Baill.) A.Chev.,Coffea commersoniana,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895459,2895459.0,PRESERVED_SPECIMEN,COLO,V,02885655,,,,CC_BY_4_0,,,,,2024-09-08T18:47:29.049Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4172787763,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,da3e5602-4b14-4e2e-b7a2-b60e8c72a31d,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea vatovavyensis,,SPECIES,Coffea vatovavyensis J.-F.Leroy,Coffea vatovavyensis,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895461,2895461.0,PRESERVED_SPECIMEN,COLO,V,02885929,,,,CC_BY_4_0,,,,,2024-09-08T18:47:29.049Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4172787761,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,efb94824-b738-41a3-be0b-0e4234a0d984,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea commersoniana,,SPECIES,Coffea commersoniana (Baill.) A.Chev.,Coffea commersoniana,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895459,2895459.0,PRESERVED_SPECIMEN,COLO,V,02885705,,,,CC_BY_4_0,,,,,2024-09-08T18:47:29.022Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4172786771,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,1541ddb0-d812-4cb0-a9a3-145031ecdeaf,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea vatovavyensis,,SPECIES,Coffea vatovavyensis J.-F.Leroy,Coffea vatovavyensis,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895461,2895461.0,PRESERVED_SPECIMEN,COLO,V,02885945,,,,CC_BY_4_0,,,,,2024-09-08T18:47:28.869Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4172786769,7c5e863f-3f70-4933-b05d-fc57c66dd3f3,56281969-4578-447a-bcac-99f34a7e412a,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea kianjavatensis,,SPECIES,Coffea kianjavatensis J.-F.Leroy,Coffea kianjavatensis,,MG,,,PRESENT,,4cadac10-3e7b-11d9-8439-b8a03c50a862,,,,,,,,,,,,,2895559,2895559.0,PRESERVED_SPECIMEN,COLO,V,02885721,,,,CC_BY_4_0,,,,,2024-09-08T18:47:29.422Z,,CONTINENT_DERIVED_FROM_COUNTRY;AMBIGUOUS_INSTITUTION
4145098301,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00308500,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea commersoniana,,SPECIES,Coffea commersoniana (Baill.) A.Chev.,Coffea commersoniana (Baill.) A.Chev.,(Baill.) A.Chev.,MG,,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,,,,,,,,,,,,,2895459,2895459.0,PRESERVED_SPECIMEN,MNHN,P,P00308500,,Capuron,,CC_BY_4_0,,"Commerson, P.",,,2024-09-18T17:38:14.297Z,StillImage,COUNTRY_INVALID;CONTINENT_DERIVED_FROM_COUNTRY
4138335098,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/167340940,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea perrieri,,SPECIES,Coffea perrieri Drake ex Jum. & H.Perrier,Coffea perrieri,,MG,,Mahajanga,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-17.117573,46.015693,12.0,,,,,,2023-05-19T06:57:59,19.0,5.0,2023.0,2895320,2895320.0,HUMAN_OBSERVATION,iNaturalist,Observations,167340940,,Franck Rakotonasolo,2023-06-14T10:38:31,CC_BY_NC_4_0,Franck Rakotonasolo,Franck Rakotonasolo,,,2024-09-21T09:02:15.528Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4137997535,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/167341461,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea pervilleana,,SPECIES,Coffea pervilleana (Baill.) Drake,Coffea pervilleana,,MG,,Mahajanga,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-17.077081,45.920397,39.0,,,,,,2023-05-20T12:45:16,20.0,5.0,2023.0,2895507,2895507.0,HUMAN_OBSERVATION,iNaturalist,Observations,167341461,,Franck Rakotonasolo,2023-06-17T16:31:00,CC_BY_NC_4_0,Franck Rakotonasolo,Franck Rakotonasolo,,,2024-09-21T09:32:29.980Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4137704080,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/167000686,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea pervilleana,,SPECIES,Coffea pervilleana (Baill.) Drake,Coffea pervilleana,,MG,,Mahajanga,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-17.07882,45.923007,22.0,,,,,,2023-05-20T10:07:58,20.0,5.0,2023.0,2895507,2895507.0,HUMAN_OBSERVATION,iNaturalist,Observations,167000686,,nomentsoa,2023-06-14T03:40:44,CC_BY_NC_4_0,Ary_Misa,Ary_Misa,,,2024-09-21T09:00:42.548Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4137517312,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01106683,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea tricalysioides,,SPECIES,Coffea tricalysioides J.-F.Leroy,Coffea tricalysioides J.-F.Leroy,J.-F.Leroy,MG,,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,,,,,,,,,2008-02-11,11.0,2.0,2008.0,2895436,2895436.0,PRESERVED_SPECIMEN,MNHN,P,P01106683,,,,CC_BY_4_0,,"Ravelonarivo, D.;Gerard, M.;Rasoanaibo, N.S.",,,2024-09-18T17:37:59.380Z,StillImage,CONTINENT_DERIVED_FROM_COUNTRY
4136385331,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:103335886,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii J.-F. Leroy,J.-F. Leroy,MG,Sakaraha dt. Zombitsy forest.,Toliara,PRESENT,2.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-22.916667,44.583333,,,,,,,2006-01-16,16.0,1.0,2006.0,2895557,2895557.0,PRESERVED_SPECIMEN,S,Tropicos,103335886,T946,,,CC_BY_4_0,Missouri Botanical Garden,T. Eriksson;Sylvain G. Razafimandimbison;Kent Kainulainen;M. Lundberg,,,2024-09-21T02:07:35.044Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
4136375330,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:103336150,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea buxifolia,,SPECIES,Coffea buxifolia A.Chev.,Coffea buxifolia A. Chev.,A. Chev.,MG,Ambohimahasoa dt. Ca. 30  km on RN7 from Fianarantsoa towards Tana. Shrubby hillside near quarry.,Fianarantsoa,PRESENT,2.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-21.25,47.25,,,,,,,2006-01-20,20.0,1.0,2006.0,2895482,2895482.0,PRESERVED_SPECIMEN,S,Tropicos,103336150,T964,,,CC_BY_4_0,Missouri Botanical Garden,T. Eriksson;Sylvain G. Razafimandimbison;Kent Kainulainen;M. Lundberg,,,2024-09-21T02:07:36.089Z,,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
4134460307,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00862639,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea sp.,,MG,,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,,,,,,,,,2004-12-01/2004-12-31,,12.0,2004.0,2895315,,PRESERVED_SPECIMEN,MNHN,P,P00862639,,,,CC_BY_4_0,,"Ludovic, R.",,,2024-09-18T17:37:57.476Z,StillImage,CONTINENT_DERIVED_FROM_COUNTRY
4134460306,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00862617,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea resinosa,,SPECIES,Coffea resinosa (Hook.f.) Radlk.,Coffea resinosa (Hook.f.) Radlk.,(Hook.f.) Radlk.,MG,,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,,,,,,,,,2004-11-20,20.0,11.0,2004.0,2895322,2895322.0,PRESERVED_SPECIMEN,MNHN,P,P00862617,,,,CC_BY_4_0,,"Ludovic, R.",,,2024-09-18T17:39:30.501Z,StillImage,CONTINENT_DERIVED_FROM_COUNTRY
4129058314,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:103328297,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea L.,L.,MG,"District de Sambava, commune rurale d'Anjangoveratra, Antanandava, Belalogno, Makirovana. Plantes préservées en alcool.",Antsiranana,PRESENT,5.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-14.171278,49.95875,,,432.0,,,,2020-11-06,6.0,11.0,2020.0,2895315,,PRESERVED_SPECIMEN,P,Tropicos,103328297,1043,Martial,2020-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,Martial,,,2024-09-21T02:07:35.419Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
4129049302,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:103327618,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea L.,L.,MG,"District SAMBAVA, Commune Anjangoveratra, Fokontany Antsahavola, AP Makirovana-Tsihomanaomby, Bloc Tsihomanaomby. Herbier conservé en alcool. Guide local Berthon.",Antsiranana,PRESENT,5.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-14.108861,50.050361,,,147.0,,,,2020-08-10,10.0,8.0,2020.0,2895315,,PRESERVED_SPECIMEN,P,Tropicos,103327618,954,Martial,2020-01-01T00:00:00,CC_BY_4_0,Missouri Botanical Garden,Martial,,,2024-09-21T02:09:27.822Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
4126230420,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:103326285,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea L.,L.,MG,"District of Vatomandry, Commune of Ambalabe, Fokontany Ambinanindrano II. Vohibe forest, west of Foara Toby",Toamasina,PRESENT,4.0,90fd6680-349f-11d8-aa2d-b8a03c50a862,-19.159444,48.58,,,635.0,,,,2023-05-09,9.0,5.0,2023.0,2895315,,PRESERVED_SPECIMEN,P,Tropicos,103326285,1765,,,CC_BY_4_0,Missouri Botanical Garden,Armand Randrianasolo,,,2024-09-21T02:07:35.687Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY;DIFFERENT_OWNER_INSTITUTION
4121779314,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01138123,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea sp.,,MG,,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,,,,,,,,,2007-04-15,15.0,4.0,2007.0,2895315,,PRESERVED_SPECIMEN,MNHN,P,P01138123,,,,CC_BY_4_0,,"Miandrimanana, C.;&, al.",,,2024-09-18T17:37:56.034Z,StillImage,CONTINENT_DERIVED_FROM_COUNTRY
4121771305,b5cdf794-8fa4-4a85-8b26-755d087bf531,http://coldb.mnhn.fr/catalognumber/mnhn/p/p01106708,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea ratsimamangae,,SPECIES,Coffea ratsimamangae J.-F.Leroy ex A.P.Davis & Rakotonas.,Coffea ratsimamangae J.-F.Leroy ex A.P.Davis & Rakotonas.,J.-F.Leroy ex A.P.Davis & Rakotonas.,MG,,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,,,,,,,,,2007-01-18,18.0,1.0,2007.0,2895341,2895341.0,PRESERVED_SPECIMEN,MNHN,P,P01106708,,,,CC_BY_4_0,,"Andriamihajarivo, T.;&, al.",,,2024-09-18T17:37:59.224Z,StillImage,CONTINENT_DERIVED_FROM_COUNTRY
4073165233,b740eaa0-0679-41dc-acb7-990d562dfa37,http://www.botanicalcollections.be/specimen/BR0000027661314V,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea boiviniana,,SPECIES,Coffea boiviniana (Baill.) Drake,Coffea boiviniana (Baill.) Drake,,MG,"Diana Region, Antsiranana II District, Montagne des Français New Protected Area",,PRESENT,,a344ee9f-f1b7-4761-be2c-58ee6d741395,-12.336711,49.353747,,,,,,,2020-01-29,29.0,1.0,2020.0,2895327,2895327.0,PRESERVED_SPECIMEN,MeiseBG,BR,BR0000027661314V,2830,,,CC_BY_4_0,Meise Botanic Garden,Razafimandimbison S.G.,,,2024-06-18T09:34:50.489Z,StillImage;InteractiveResource,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4073069596,b740eaa0-0679-41dc-acb7-990d562dfa37,http://www.botanicalcollections.be/specimen/BR0000009969681,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii J.-F.Leroy,,MG,Road from La Table to Sept Lacs.,,PRESENT,,a344ee9f-f1b7-4761-be2c-58ee6d741395,,,,,,,,,2007-02-02,2.0,2.0,2007.0,2895557,2895557.0,PRESERVED_SPECIMEN,MeiseBG,BR,BR0000009969681,2308,,,CC_BY_4_0,Meise Botanic Garden,De Block P.,,,2024-06-18T09:35:29.118Z,InteractiveResource;StillImage,CONTINENT_DERIVED_FROM_COUNTRY
4073069594,b740eaa0-0679-41dc-acb7-990d562dfa37,http://www.botanicalcollections.be/specimen/BR0000009968592,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii J.-F.Leroy,,MG,"Province Toliara, dunes on road to Itafy.",,PRESENT,,a344ee9f-f1b7-4761-be2c-58ee6d741395,-23.250722,43.625805,,,,,,,2007-02-02,2.0,2.0,2007.0,2895557,2895557.0,PRESERVED_SPECIMEN,MeiseBG,BR,BR0000009968592,2291,,,CC_BY_4_0,Meise Botanic Garden,"De Block P., Dessein S., Groeninckx I. & Rakotonasolo F.",,,2024-06-18T09:35:29.109Z,StillImage;InteractiveResource,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4073069593,b740eaa0-0679-41dc-acb7-990d562dfa37,http://www.botanicalcollections.be/specimen/BR0000009968493,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii J.-F.Leroy,,MG,"Province Toliara, dunes on road to Itafy.",,PRESENT,,a344ee9f-f1b7-4761-be2c-58ee6d741395,-23.250722,43.625805,,,,,,,2007-02-02,2.0,2.0,2007.0,2895557,2895557.0,PRESERVED_SPECIMEN,MeiseBG,BR,BR0000009968493,2291,,,CC_BY_4_0,Meise Botanic Garden,"De Block P., Dessein S., Groeninckx I. & Rakotonasolo F.",,,2024-06-18T09:35:29.105Z,StillImage;InteractiveResource,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4072671787,b740eaa0-0679-41dc-acb7-990d562dfa37,http://www.botanicalcollections.be/specimen/BR0000025953145V,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,,,GENUS,Coffea L.,Coffea sp.,,MG,"Province de Majunga / Mahajanga. Banka, partie sud; Andoloposa.",,PRESENT,,a344ee9f-f1b7-4761-be2c-58ee6d741395,-18.015555,44.503055,,,,,,,2012-03-22,22.0,3.0,2012.0,2895315,,PRESERVED_SPECIMEN,MeiseBG,BR,BR0000025953145V,RFB319,,,CC_BY_4_0,Meise Botanic Garden,"Bolliger R.F., Hanitrarivo R.M. & Rakotozafy B.F.L.",,,2024-06-18T09:37:15.942Z,InteractiveResource;StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4072396496,b740eaa0-0679-41dc-acb7-990d562dfa37,http://www.botanicalcollections.be/specimen/BR0000025347630V,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coffea,Coffea humbertii,,SPECIES,Coffea humbertii J.-F.Leroy,Coffea humbertii J.-F.Leroy,,MG,Zombitsy-Vohibasia National Park; piste Velomihanto,,PRESENT,,a344ee9f-f1b7-4761-be2c-58ee6d741395,-22.888583,44.690055,,,,,,,2018-01-24,24.0,1.0,2018.0,2895557,2895557.0,PRESERVED_SPECIMEN,MeiseBG,BR,BR0000025347630V,1942,,,CC_BY_4_0,Meise Botanic Garden,"Razafimbandimbison S.G., Razafindraibe H. & Swenson U.",,,2024-06-18T09:34:41.030Z,InteractiveResource;StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
